SPREFID,USUBJID,SEX,FWTESTCD,FWTEST,FWORRES,FWORRESU,FWDY,FWENDY,FWSTAT,FWREASND,trial_set_description
HCD-04,HCD-04-0008,M,WC,Water Consumption,24.1,g/day,22,29,Y,,CG
HCD-04,HCD-04-0007,M,WC,Water Consumption,24.1,g/day,22,29,Y,,CG
HCD-04,HCD-04-0008,M,FC,Food Consumption,21,g/day,1,8,Y,,CG
HCD-04,HCD-04-0007,M,FC,Food Consumption,21,g/day,1,8,Y,,CG
HCD-04,HCD-04-0008,M,FC,Food Consumption,24.1,g/day,8,15,Y,,CG
HCD-04,HCD-04-0007,M,FC,Food Consumption,24.1,g/day,8,15,Y,,CG
HCD-04,HCD-04-0008,M,FC,Food Consumption,24.4,g/day,15,22,Y,,CG
HCD-04,HCD-04-0007,M,FC,Food Consumption,24.4,g/day,15,22,Y,,CG
HCD-04,HCD-04-0008,M,FC,Food Consumption,20.4,g/day,22,29,Y,,CG
HCD-04,HCD-04-0007,M,FC,Food Consumption,20.4,g/day,22,29,Y,,CG
HCD-11,HCD-11-0002,M,WC,Water Consumption,27,g/day,1,8,Y,,CG
HCD-11,HCD-11-0001,M,WC,Water Consumption,27,g/day,1,8,Y,,CG
HCD-11,HCD-11-0002,M,WC,Water Consumption,28,g/day,8,15,Y,,CG
HCD-11,HCD-11-0001,M,WC,Water Consumption,28,g/day,8,15,Y,,CG
HCD-11,HCD-11-0002,M,WC,Water Consumption,27,g/day,15,22,Y,,CG
HCD-11,HCD-11-0001,M,WC,Water Consumption,27,g/day,15,22,Y,,CG
HCD-11,HCD-11-0002,M,WC,Water Consumption,24,g/day,22,29,Y,,CG
HCD-11,HCD-11-0001,M,WC,Water Consumption,24,g/day,22,29,Y,,CG
HCD-11,HCD-11-0002,M,FC,Food Consumption,22,g/day,1,8,Y,,CG
HCD-11,HCD-11-0001,M,FC,Food Consumption,22,g/day,1,8,Y,,CG
HCD-11,HCD-11-0002,M,FC,Food Consumption,23,g/day,8,15,Y,,CG
HCD-11,HCD-11-0001,M,FC,Food Consumption,23,g/day,8,15,Y,,CG
HCD-11,HCD-11-0002,M,FC,Food Consumption,23,g/day,15,22,Y,,CG
HCD-11,HCD-11-0001,M,FC,Food Consumption,23,g/day,15,22,Y,,CG
HCD-11,HCD-11-0002,M,FC,Food Consumption,21,g/day,22,29,Y,,CG
HCD-11,HCD-11-0001,M,FC,Food Consumption,21,g/day,22,29,Y,,CG
HCD-08,HCD-08-0065,F,WC,Water Consumption,22.9,g/day,29,36,Y,,CG
HCD-08,HCD-08-0064,F,WC,Water Consumption,22.9,g/day,29,36,Y,,CG
HCD-08,HCD-08-0065,F,FC,Food Consumption,15.4,g/day,8,15,Y,,CG
HCD-08,HCD-08-0064,F,FC,Food Consumption,15.4,g/day,8,15,Y,,CG
HCD-08,HCD-08-0065,F,FC,Food Consumption,16.2,g/day,15,22,Y,,CG
HCD-08,HCD-08-0064,F,FC,Food Consumption,16.2,g/day,15,22,Y,,CG
HCD-08,HCD-08-0065,F,FC,Food Consumption,16.4,g/day,22,29,Y,,CG
HCD-08,HCD-08-0064,F,FC,Food Consumption,16.4,g/day,22,29,Y,,CG
HCD-08,HCD-08-0065,F,FC,Food Consumption,16,g/day,29,36,Y,,CG
HCD-08,HCD-08-0064,F,FC,Food Consumption,16,g/day,29,36,Y,,CG
HCD-08,HCD-08-0065,F,WC,Water Consumption,19,g/day,8,15,Y,,CG
HCD-08,HCD-08-0064,F,WC,Water Consumption,19,g/day,8,15,Y,,CG
HCD-08,HCD-08-0065,F,WC,Water Consumption,21.9,g/day,15,22,Y,,CG
HCD-08,HCD-08-0064,F,WC,Water Consumption,21.9,g/day,15,22,Y,,CG
HCD-08,HCD-08-0065,F,WC,Water Consumption,22.9,g/day,22,29,Y,,CG
HCD-08,HCD-08-0064,F,WC,Water Consumption,22.9,g/day,22,29,Y,,CG
HCD-01,HCD-01-0074,F,FC,Food Consumption,19.1,g/day,1,8,Y,,CG
HCD-01,HCD-01-0075,F,FC,Food Consumption,19.1,g/day,1,8,Y,,CG
HCD-01,HCD-01-0074,F,FC,Food Consumption,19.9,g/day,8,15,Y,,CG
HCD-01,HCD-01-0075,F,FC,Food Consumption,19.9,g/day,8,15,Y,,CG
HCD-01,HCD-01-0074,F,FC,Food Consumption,20,g/day,15,21,Y,,CG
HCD-01,HCD-01-0075,F,FC,Food Consumption,20,g/day,15,21,Y,,CG
HCD-01,HCD-01-0074,F,FC,Food Consumption,17.4,g/day,22,28,Y,,CG
HCD-01,HCD-01-0075,F,FC,Food Consumption,17.4,g/day,22,28,Y,,CG
HCD-01,HCD-01-0074,F,WC,Water Consumption,29.4,g/day,1,8,Y,,CG
HCD-01,HCD-01-0075,F,WC,Water Consumption,29.4,g/day,1,8,Y,,CG
HCD-01,HCD-01-0074,F,WC,Water Consumption,30.5,g/day,8,15,Y,,CG
HCD-01,HCD-01-0075,F,WC,Water Consumption,30.5,g/day,8,15,Y,,CG
HCD-01,HCD-01-0074,F,WC,Water Consumption,31.2,g/day,15,21,Y,,CG
HCD-01,HCD-01-0075,F,WC,Water Consumption,31.2,g/day,15,21,Y,,CG
HCD-01,HCD-01-0074,F,WC,Water Consumption,28.5,g/day,22,28,Y,,CG
HCD-01,HCD-01-0075,F,WC,Water Consumption,28.5,g/day,22,28,Y,,CG
HCD-04,HCD-04-0022,M,WC,Water Consumption,28.8,g/day,1,8,Y,,CG
HCD-04,HCD-04-0021,M,WC,Water Consumption,28.8,g/day,1,8,Y,,CG
HCD-04,HCD-04-0022,M,WC,Water Consumption,30.1,g/day,8,15,Y,,CG
HCD-04,HCD-04-0021,M,WC,Water Consumption,30.1,g/day,8,15,Y,,CG
HCD-04,HCD-04-0022,M,WC,Water Consumption,24.1,g/day,15,22,Y,,CG
HCD-04,HCD-04-0021,M,WC,Water Consumption,24.1,g/day,15,22,Y,,CG
HCD-04,HCD-04-0022,M,WC,Water Consumption,31.7,g/day,22,29,Y,,CG
HCD-04,HCD-04-0021,M,WC,Water Consumption,31.7,g/day,22,29,Y,,CG
HCD-04,HCD-04-0022,M,WC,Water Consumption,25.2,g/day,29,36,Y,,CG
HCD-04,HCD-04-0021,M,WC,Water Consumption,25.2,g/day,29,36,Y,,CG
HCD-04,HCD-04-0022,M,WC,Water Consumption,22.5,g/day,36,43,Y,,CG
HCD-04,HCD-04-0021,M,WC,Water Consumption,22.5,g/day,36,43,Y,,CG
HCD-04,HCD-04-0022,M,WC,Water Consumption,23.7,g/day,43,50,Y,,CG
HCD-04,HCD-04-0021,M,WC,Water Consumption,23.7,g/day,43,50,Y,,CG
HCD-04,HCD-04-0022,M,WC,Water Consumption,21.4,g/day,50,57,Y,,CG
HCD-04,HCD-04-0021,M,WC,Water Consumption,21.4,g/day,50,57,Y,,CG
HCD-04,HCD-04-0022,M,FC,Food Consumption,24.4,g/day,1,8,Y,,CG
HCD-04,HCD-04-0021,M,FC,Food Consumption,24.4,g/day,1,8,Y,,CG
HCD-04,HCD-04-0022,M,FC,Food Consumption,26,g/day,8,15,Y,,CG
HCD-04,HCD-04-0021,M,FC,Food Consumption,26,g/day,8,15,Y,,CG
HCD-04,HCD-04-0022,M,FC,Food Consumption,27.2,g/day,15,22,Y,,CG
HCD-04,HCD-04-0021,M,FC,Food Consumption,27.2,g/day,15,22,Y,,CG
HCD-04,HCD-04-0022,M,FC,Food Consumption,26.6,g/day,22,29,Y,,CG
HCD-04,HCD-04-0021,M,FC,Food Consumption,26.6,g/day,22,29,Y,,CG
HCD-04,HCD-04-0022,M,FC,Food Consumption,27.4,g/day,29,36,Y,,CG
HCD-04,HCD-04-0021,M,FC,Food Consumption,27.4,g/day,29,36,Y,,CG
HCD-04,HCD-04-0022,M,FC,Food Consumption,25.6,g/day,36,43,Y,,CG
HCD-04,HCD-04-0021,M,FC,Food Consumption,25.6,g/day,36,43,Y,,CG
HCD-04,HCD-04-0022,M,FC,Food Consumption,25.4,g/day,43,50,Y,,CG
HCD-04,HCD-04-0021,M,FC,Food Consumption,25.4,g/day,43,50,Y,,CG
HCD-04,HCD-04-0022,M,FC,Food Consumption,21.4,g/day,50,57,Y,,CG
HCD-04,HCD-04-0021,M,FC,Food Consumption,21.4,g/day,50,57,Y,,CG
HCD-10,HCD-10-0013,M,WC,Water Consumption,25,g/day,29,36,Y,,CG
HCD-10,HCD-10-0011,M,WC,Water Consumption,25,g/day,29,36,Y,,CG
HCD-10,HCD-10-0012,M,WC,Water Consumption,25,g/day,29,36,Y,,CG
HCD-10,HCD-10-0013,M,WC,Water Consumption,22.8,g/day,36,43,Y,,CG
HCD-10,HCD-10-0011,M,WC,Water Consumption,22.8,g/day,36,43,Y,,CG
HCD-10,HCD-10-0012,M,WC,Water Consumption,22.8,g/day,36,43,Y,,CG
HCD-10,HCD-10-0013,M,WC,Water Consumption,25.5,g/day,43,50,Y,,CG
HCD-10,HCD-10-0011,M,WC,Water Consumption,25.5,g/day,43,50,Y,,CG
HCD-10,HCD-10-0012,M,WC,Water Consumption,25.5,g/day,43,50,Y,,CG
HCD-10,HCD-10-0013,M,WC,Water Consumption,23.9,g/day,50,56,Y,,CG
HCD-10,HCD-10-0011,M,WC,Water Consumption,23.9,g/day,50,56,Y,,CG
HCD-10,HCD-10-0012,M,WC,Water Consumption,23.9,g/day,50,56,Y,,CG
HCD-10,HCD-10-0013,M,FC,Food Consumption,23.2,g/day,29,36,Y,,CG
HCD-10,HCD-10-0011,M,FC,Food Consumption,23.2,g/day,29,36,Y,,CG
HCD-10,HCD-10-0012,M,FC,Food Consumption,23.2,g/day,29,36,Y,,CG
HCD-10,HCD-10-0013,M,FC,Food Consumption,22.7,g/day,36,43,Y,,CG
HCD-10,HCD-10-0011,M,FC,Food Consumption,22.7,g/day,36,43,Y,,CG
HCD-10,HCD-10-0012,M,FC,Food Consumption,22.7,g/day,36,43,Y,,CG
HCD-10,HCD-10-0013,M,FC,Food Consumption,23,g/day,43,50,Y,,CG
HCD-10,HCD-10-0011,M,FC,Food Consumption,23,g/day,43,50,Y,,CG
HCD-10,HCD-10-0012,M,FC,Food Consumption,23,g/day,43,50,Y,,CG
HCD-10,HCD-10-0013,M,FC,Food Consumption,20.7,g/day,50,56,Y,,CG
HCD-10,HCD-10-0011,M,FC,Food Consumption,20.7,g/day,50,56,Y,,CG
HCD-10,HCD-10-0012,M,FC,Food Consumption,20.7,g/day,50,56,Y,,CG
HCD-01,HCD-01-0007,M,FC,Food Consumption,24,g/day,1,8,Y,,CG
HCD-01,HCD-01-0008,M,FC,Food Consumption,24,g/day,1,8,Y,,CG
HCD-01,HCD-01-0007,M,FC,Food Consumption,24.3,g/day,8,15,Y,,CG
HCD-01,HCD-01-0008,M,FC,Food Consumption,24.3,g/day,8,15,Y,,CG
HCD-01,HCD-01-0007,M,FC,Food Consumption,23.7,g/day,15,21,Y,,CG
HCD-01,HCD-01-0008,M,FC,Food Consumption,23.7,g/day,15,21,Y,,CG
HCD-01,HCD-01-0007,M,FC,Food Consumption,21.3,g/day,22,28,Y,,CG
HCD-01,HCD-01-0008,M,FC,Food Consumption,21.3,g/day,22,28,Y,,CG
HCD-01,HCD-01-0007,M,WC,Water Consumption,36.6,g/day,1,8,Y,,CG
HCD-01,HCD-01-0008,M,WC,Water Consumption,36.6,g/day,1,8,Y,,CG
HCD-01,HCD-01-0007,M,WC,Water Consumption,36.1,g/day,8,15,Y,,CG
HCD-01,HCD-01-0008,M,WC,Water Consumption,36.1,g/day,8,15,Y,,CG
HCD-01,HCD-01-0007,M,WC,Water Consumption,35.3,g/day,15,21,Y,,CG
HCD-01,HCD-01-0008,M,WC,Water Consumption,35.3,g/day,15,21,Y,,CG
HCD-01,HCD-01-0007,M,WC,Water Consumption,32.7,g/day,22,28,Y,,CG
HCD-01,HCD-01-0008,M,WC,Water Consumption,32.7,g/day,22,28,Y,,CG
HCD-02,HCD-02-0097,F,WC,Water Consumption,23,g/day,1,8,Y,,CG
HCD-02,HCD-02-0098,F,WC,Water Consumption,23,g/day,1,8,Y,,CG
HCD-02,HCD-02-0097,F,WC,Water Consumption,24,g/day,8,15,Y,,CG
HCD-02,HCD-02-0098,F,WC,Water Consumption,24,g/day,8,15,Y,,CG
HCD-02,HCD-02-0097,F,WC,Water Consumption,24,g/day,15,22,Y,,CG
HCD-02,HCD-02-0098,F,WC,Water Consumption,24,g/day,15,22,Y,,CG
HCD-02,HCD-02-0097,F,WC,Water Consumption,23,g/day,22,29,Y,,CG
HCD-02,HCD-02-0098,F,WC,Water Consumption,23,g/day,22,29,Y,,CG
HCD-02,HCD-02-0097,F,FC,Food Consumption,16,g/day,1,8,Y,,CG
HCD-02,HCD-02-0098,F,FC,Food Consumption,16,g/day,1,8,Y,,CG
HCD-02,HCD-02-0097,F,FC,Food Consumption,17,g/day,8,15,Y,,CG
HCD-02,HCD-02-0098,F,FC,Food Consumption,17,g/day,8,15,Y,,CG
HCD-02,HCD-02-0097,F,FC,Food Consumption,16,g/day,15,22,Y,,CG
HCD-02,HCD-02-0098,F,FC,Food Consumption,16,g/day,15,22,Y,,CG
HCD-02,HCD-02-0097,F,FC,Food Consumption,15,g/day,22,29,Y,,CG
HCD-02,HCD-02-0098,F,FC,Food Consumption,15,g/day,22,29,Y,,CG
HCD-14,HCD-14-0004,M,WC,Water Consumption,33,g/day,1,8,Y,,CG
HCD-14,HCD-14-0003,M,WC,Water Consumption,33,g/day,1,8,Y,,CG
HCD-14,HCD-14-0004,M,WC,Water Consumption,32,g/day,8,15,Y,,CG
HCD-14,HCD-14-0003,M,WC,Water Consumption,32,g/day,8,15,Y,,CG
HCD-14,HCD-14-0004,M,WC,Water Consumption,29,g/day,15,22,Y,,CG
HCD-14,HCD-14-0003,M,WC,Water Consumption,29,g/day,15,22,Y,,CG
HCD-14,HCD-14-0004,M,WC,Water Consumption,32,g/day,22,29,Y,,CG
HCD-14,HCD-14-0003,M,WC,Water Consumption,32,g/day,22,29,Y,,CG
HCD-14,HCD-14-0004,M,FC,Food Consumption,23,g/day,1,8,Y,,CG
HCD-14,HCD-14-0003,M,FC,Food Consumption,23,g/day,1,8,Y,,CG
HCD-14,HCD-14-0004,M,FC,Food Consumption,22,g/day,8,15,Y,,CG
HCD-14,HCD-14-0003,M,FC,Food Consumption,22,g/day,8,15,Y,,CG
HCD-14,HCD-14-0004,M,FC,Food Consumption,20,g/day,15,22,Y,,CG
HCD-14,HCD-14-0003,M,FC,Food Consumption,20,g/day,15,22,Y,,CG
HCD-14,HCD-14-0004,M,FC,Food Consumption,22,g/day,22,29,Y,,CG
HCD-14,HCD-14-0003,M,FC,Food Consumption,22,g/day,22,29,Y,,CG
HCD-14,HCD-14-0066,F,WC,Water Consumption,24,g/day,1,8,Y,,CG
HCD-14,HCD-14-0067,F,WC,Water Consumption,24,g/day,1,8,Y,,CG
HCD-14,HCD-14-0066,F,WC,Water Consumption,27,g/day,8,15,Y,,CG
HCD-14,HCD-14-0067,F,WC,Water Consumption,27,g/day,8,15,Y,,CG
HCD-14,HCD-14-0066,F,WC,Water Consumption,27,g/day,15,22,Y,,CG
HCD-14,HCD-14-0067,F,WC,Water Consumption,27,g/day,15,22,Y,,CG
HCD-14,HCD-14-0066,F,WC,Water Consumption,26,g/day,22,29,Y,,CG
HCD-14,HCD-14-0067,F,WC,Water Consumption,26,g/day,22,29,Y,,CG
HCD-14,HCD-14-0066,F,FC,Food Consumption,17,g/day,1,8,Y,,CG
HCD-14,HCD-14-0067,F,FC,Food Consumption,17,g/day,1,8,Y,,CG
HCD-14,HCD-14-0066,F,FC,Food Consumption,18,g/day,8,15,Y,,CG
HCD-14,HCD-14-0067,F,FC,Food Consumption,18,g/day,8,15,Y,,CG
HCD-14,HCD-14-0066,F,FC,Food Consumption,18,g/day,15,22,Y,,CG
HCD-14,HCD-14-0067,F,FC,Food Consumption,18,g/day,15,22,Y,,CG
HCD-14,HCD-14-0066,F,FC,Food Consumption,18,g/day,22,29,Y,,CG
HCD-14,HCD-14-0067,F,FC,Food Consumption,18,g/day,22,29,Y,,CG
HCD-14,HCD-14-0070,F,WC,Water Consumption,26,g/day,1,8,Y,,CG
HCD-14,HCD-14-0071,F,WC,Water Consumption,26,g/day,1,8,Y,,CG
HCD-14,HCD-14-0070,F,WC,Water Consumption,27,g/day,8,15,Y,,CG
HCD-14,HCD-14-0071,F,WC,Water Consumption,27,g/day,8,15,Y,,CG
HCD-14,HCD-14-0070,F,WC,Water Consumption,29,g/day,15,22,Y,,CG
HCD-14,HCD-14-0071,F,WC,Water Consumption,29,g/day,15,22,Y,,CG
HCD-14,HCD-14-0070,F,WC,Water Consumption,27,g/day,22,29,Y,,CG
HCD-14,HCD-14-0071,F,WC,Water Consumption,27,g/day,22,29,Y,,CG
HCD-14,HCD-14-0070,F,FC,Food Consumption,3,g/day,1,8,Y,,CG
HCD-14,HCD-14-0071,F,FC,Food Consumption,3,g/day,1,8,Y,,CG
HCD-14,HCD-14-0070,F,FC,Food Consumption,18,g/day,8,15,Y,,CG
HCD-14,HCD-14-0071,F,FC,Food Consumption,18,g/day,8,15,Y,,CG
HCD-14,HCD-14-0070,F,FC,Food Consumption,19,g/day,15,22,Y,,CG
HCD-14,HCD-14-0071,F,FC,Food Consumption,19,g/day,15,22,Y,,CG
HCD-14,HCD-14-0070,F,FC,Food Consumption,17,g/day,22,29,Y,,CG
HCD-14,HCD-14-0071,F,FC,Food Consumption,17,g/day,22,29,Y,,CG
HCD-13,HCD-13-0009,M,WC,Water Consumption,33,g/day,1,8,Y,,CG
HCD-13,HCD-13-0010,M,WC,Water Consumption,33,g/day,1,8,Y,,CG
HCD-13,HCD-13-0009,M,WC,Water Consumption,35,g/day,8,15,Y,,CG
HCD-13,HCD-13-0010,M,WC,Water Consumption,35,g/day,8,15,Y,,CG
HCD-13,HCD-13-0009,M,WC,Water Consumption,36,g/day,15,22,Y,,CG
HCD-13,HCD-13-0010,M,WC,Water Consumption,36,g/day,15,22,Y,,CG
HCD-13,HCD-13-0009,M,WC,Water Consumption,33,g/day,22,29,Y,,CG
HCD-13,HCD-13-0010,M,WC,Water Consumption,33,g/day,22,29,Y,,CG
HCD-13,HCD-13-0009,M,FC,Food Consumption,24,g/day,1,8,Y,,CG
HCD-13,HCD-13-0010,M,FC,Food Consumption,24,g/day,1,8,Y,,CG
HCD-13,HCD-13-0009,M,FC,Food Consumption,26,g/day,8,15,Y,,CG
HCD-13,HCD-13-0010,M,FC,Food Consumption,26,g/day,8,15,Y,,CG
HCD-13,HCD-13-0009,M,FC,Food Consumption,26,g/day,15,22,Y,,CG
HCD-13,HCD-13-0010,M,FC,Food Consumption,26,g/day,15,22,Y,,CG
HCD-13,HCD-13-0009,M,FC,Food Consumption,22,g/day,22,29,Y,,CG
HCD-13,HCD-13-0010,M,FC,Food Consumption,22,g/day,22,29,Y,,CG
HCD-01,HCD-01-0090,F,FC,Food Consumption,17.6,g/day,1,8,Y,,CG
HCD-01,HCD-01-0089,F,FC,Food Consumption,17.6,g/day,1,8,Y,,CG
HCD-01,HCD-01-0090,F,FC,Food Consumption,18.5,g/day,8,15,Y,,CG
HCD-01,HCD-01-0089,F,FC,Food Consumption,18.5,g/day,8,15,Y,,CG
HCD-01,HCD-01-0090,F,FC,Food Consumption,18.2,g/day,15,21,Y,,CG
HCD-01,HCD-01-0089,F,FC,Food Consumption,18.2,g/day,15,21,Y,,CG
HCD-01,HCD-01-0090,F,FC,Food Consumption,18.6,g/day,22,28,Y,,CG
HCD-01,HCD-01-0089,F,FC,Food Consumption,18.6,g/day,22,28,Y,,CG
HCD-01,HCD-01-0090,F,WC,Water Consumption,28.6,g/day,1,8,Y,,CG
HCD-01,HCD-01-0089,F,WC,Water Consumption,28.6,g/day,1,8,Y,,CG
HCD-01,HCD-01-0090,F,WC,Water Consumption,31.9,g/day,8,15,Y,,CG
HCD-01,HCD-01-0089,F,WC,Water Consumption,31.9,g/day,8,15,Y,,CG
HCD-01,HCD-01-0090,F,WC,Water Consumption,29.9,g/day,15,21,Y,,CG
HCD-01,HCD-01-0089,F,WC,Water Consumption,29.9,g/day,15,21,Y,,CG
HCD-01,HCD-01-0090,F,WC,Water Consumption,32.1,g/day,22,28,Y,,CG
HCD-01,HCD-01-0089,F,WC,Water Consumption,32.1,g/day,22,28,Y,,CG
HCD-01,HCD-01-0090,F,FC,Food Consumption,17.9,g/day,29,36,Y,,CG
HCD-01,HCD-01-0089,F,FC,Food Consumption,17.9,g/day,29,36,Y,,CG
HCD-01,HCD-01-0090,F,FC,Food Consumption,18.4,g/day,36,43,Y,,CG
HCD-01,HCD-01-0089,F,FC,Food Consumption,18.4,g/day,36,43,Y,,CG
HCD-01,HCD-01-0090,F,FC,Food Consumption,17.5,g/day,43,50,Y,,CG
HCD-01,HCD-01-0089,F,FC,Food Consumption,17.5,g/day,43,50,Y,,CG
HCD-01,HCD-01-0090,F,FC,Food Consumption,16.2,g/day,50,56,Y,,CG
HCD-01,HCD-01-0089,F,FC,Food Consumption,16.2,g/day,50,56,Y,,CG
HCD-01,HCD-01-0090,F,WC,Water Consumption,23.2,g/day,29,36,Y,,CG
HCD-01,HCD-01-0089,F,WC,Water Consumption,23.2,g/day,29,36,Y,,CG
HCD-01,HCD-01-0090,F,WC,Water Consumption,23,g/day,36,43,Y,,CG
HCD-01,HCD-01-0089,F,WC,Water Consumption,23,g/day,36,43,Y,,CG
HCD-01,HCD-01-0090,F,WC,Water Consumption,23.1,g/day,43,50,Y,,CG
HCD-01,HCD-01-0089,F,WC,Water Consumption,23.1,g/day,43,50,Y,,CG
HCD-01,HCD-01-0090,F,WC,Water Consumption,22.8,g/day,50,56,Y,,CG
HCD-01,HCD-01-0089,F,WC,Water Consumption,22.8,g/day,50,56,Y,,CG
HCD-03,HCD-03-0092,F,WC,Water Consumption,26,g/day,1,8,Y,,CG
HCD-03,HCD-03-0091,F,WC,Water Consumption,26,g/day,1,8,Y,,CG
HCD-03,HCD-03-0090,F,WC,Water Consumption,26,g/day,1,8,Y,,CG
HCD-03,HCD-03-0092,F,WC,Water Consumption,27,g/day,8,15,Y,,CG
HCD-03,HCD-03-0091,F,WC,Water Consumption,27,g/day,8,15,Y,,CG
HCD-03,HCD-03-0090,F,WC,Water Consumption,27,g/day,8,15,Y,,CG
HCD-03,HCD-03-0092,F,WC,Water Consumption,28,g/day,15,22,Y,,CG
HCD-03,HCD-03-0091,F,WC,Water Consumption,28,g/day,15,22,Y,,CG
HCD-03,HCD-03-0090,F,WC,Water Consumption,28,g/day,15,22,Y,,CG
HCD-03,HCD-03-0092,F,WC,Water Consumption,28,g/day,22,29,Y,,CG
HCD-03,HCD-03-0091,F,WC,Water Consumption,28,g/day,22,29,Y,,CG
HCD-03,HCD-03-0090,F,WC,Water Consumption,28,g/day,22,29,Y,,CG
HCD-03,HCD-03-0092,F,WC,Water Consumption,25,g/day,29,36,Y,,CG
HCD-03,HCD-03-0091,F,WC,Water Consumption,25,g/day,29,36,Y,,CG
HCD-03,HCD-03-0090,F,WC,Water Consumption,25,g/day,29,36,Y,,CG
HCD-03,HCD-03-0092,F,WC,Water Consumption,25,g/day,36,43,Y,,CG
HCD-03,HCD-03-0091,F,WC,Water Consumption,25,g/day,36,43,Y,,CG
HCD-03,HCD-03-0090,F,WC,Water Consumption,25,g/day,36,43,Y,,CG
HCD-03,HCD-03-0092,F,FC,Food Consumption,16,g/day,1,8,Y,,CG
HCD-03,HCD-03-0091,F,FC,Food Consumption,16,g/day,1,8,Y,,CG
HCD-03,HCD-03-0090,F,FC,Food Consumption,16,g/day,1,8,Y,,CG
HCD-03,HCD-03-0092,F,FC,Food Consumption,17,g/day,8,15,Y,,CG
HCD-03,HCD-03-0091,F,FC,Food Consumption,17,g/day,8,15,Y,,CG
HCD-03,HCD-03-0090,F,FC,Food Consumption,17,g/day,8,15,Y,,CG
HCD-03,HCD-03-0092,F,FC,Food Consumption,18,g/day,15,22,Y,,CG
HCD-03,HCD-03-0091,F,FC,Food Consumption,18,g/day,15,22,Y,,CG
HCD-03,HCD-03-0090,F,FC,Food Consumption,18,g/day,15,22,Y,,CG
HCD-03,HCD-03-0092,F,FC,Food Consumption,18,g/day,22,29,Y,,CG
HCD-03,HCD-03-0091,F,FC,Food Consumption,18,g/day,22,29,Y,,CG
HCD-03,HCD-03-0090,F,FC,Food Consumption,18,g/day,22,29,Y,,CG
HCD-03,HCD-03-0092,F,FC,Food Consumption,19,g/day,29,36,Y,,CG
HCD-03,HCD-03-0091,F,FC,Food Consumption,19,g/day,29,36,Y,,CG
HCD-03,HCD-03-0090,F,FC,Food Consumption,19,g/day,29,36,Y,,CG
HCD-03,HCD-03-0092,F,FC,Food Consumption,16,g/day,36,43,Y,,CG
HCD-03,HCD-03-0091,F,FC,Food Consumption,16,g/day,36,43,Y,,CG
HCD-03,HCD-03-0090,F,FC,Food Consumption,16,g/day,36,43,Y,,CG
HCD-04,HCD-04-0003,M,WC,Water Consumption,27.9,g/day,1,8,Y,,CG
HCD-04,HCD-04-0004,M,WC,Water Consumption,27.9,g/day,1,8,Y,,CG
HCD-04,HCD-04-0003,M,WC,Water Consumption,29.4,g/day,8,15,Y,,CG
HCD-04,HCD-04-0004,M,WC,Water Consumption,29.4,g/day,8,15,Y,,CG
HCD-04,HCD-04-0003,M,WC,Water Consumption,29.9,g/day,15,22,Y,,CG
HCD-04,HCD-04-0004,M,WC,Water Consumption,29.9,g/day,15,22,Y,,CG
HCD-04,HCD-04-0003,M,WC,Water Consumption,27.4,g/day,22,29,Y,,CG
HCD-04,HCD-04-0004,M,WC,Water Consumption,27.4,g/day,22,29,Y,,CG
HCD-04,HCD-04-0003,M,FC,Food Consumption,21.2,g/day,1,8,Y,,CG
HCD-04,HCD-04-0004,M,FC,Food Consumption,21.2,g/day,1,8,Y,,CG
HCD-04,HCD-04-0003,M,FC,Food Consumption,24.4,g/day,8,15,Y,,CG
HCD-04,HCD-04-0004,M,FC,Food Consumption,24.4,g/day,8,15,Y,,CG
HCD-04,HCD-04-0003,M,FC,Food Consumption,23.6,g/day,15,22,Y,,CG
HCD-04,HCD-04-0004,M,FC,Food Consumption,23.6,g/day,15,22,Y,,CG
HCD-04,HCD-04-0003,M,FC,Food Consumption,21.1,g/day,22,29,Y,,CG
HCD-04,HCD-04-0004,M,FC,Food Consumption,21.1,g/day,22,29,Y,,CG
HCD-10,HCD-10-0077,F,WC,Water Consumption,23.9,g/day,1,8,Y,,CG
HCD-10,HCD-10-0076,F,WC,Water Consumption,23.9,g/day,1,8,Y,,CG
HCD-10,HCD-10-0077,F,WC,Water Consumption,25.5,g/day,8,15,Y,,CG
HCD-10,HCD-10-0076,F,WC,Water Consumption,25.5,g/day,8,15,Y,,CG
HCD-10,HCD-10-0077,F,WC,Water Consumption,26.4,g/day,15,22,Y,,CG
HCD-10,HCD-10-0076,F,WC,Water Consumption,26.4,g/day,15,22,Y,,CG
HCD-10,HCD-10-0077,F,WC,Water Consumption,26.4,g/day,22,29,Y,,CG
HCD-10,HCD-10-0076,F,WC,Water Consumption,26.4,g/day,22,29,Y,,CG
HCD-10,HCD-10-0077,F,FC,Food Consumption,17.1,g/day,1,8,Y,,CG
HCD-10,HCD-10-0076,F,FC,Food Consumption,17.1,g/day,1,8,Y,,CG
HCD-10,HCD-10-0077,F,FC,Food Consumption,17.6,g/day,8,15,Y,,CG
HCD-10,HCD-10-0076,F,FC,Food Consumption,17.6,g/day,8,15,Y,,CG
HCD-10,HCD-10-0077,F,FC,Food Consumption,18,g/day,15,22,Y,,CG
HCD-10,HCD-10-0076,F,FC,Food Consumption,18,g/day,15,22,Y,,CG
HCD-10,HCD-10-0077,F,FC,Food Consumption,16,g/day,22,29,Y,,CG
